Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Bashudev Transline (Under ASTC),A/C Seater (2+1),13:50,18:00,04h 10m,INR 550,26 Seats available,"4.9
8",https://www.redbus.in/bus-tickets/dergaon-to-dibrugarh,Dergaon to Dibrugarh
Aroti Travels (Under ASTC),Non AC Seater (2+2),11:30,16:20,04h 50m,297,37 Seats available,"2.2
8",https://www.redbus.in/bus-tickets/dergaon-to-dibrugarh,Dergaon to Dibrugarh
Christina Travels,NON A/C Seater (2+2),12:00,16:30,04h 30m,650,45 Seats available,"1.9
4",https://www.redbus.in/bus-tickets/dergaon-to-dibrugarh,Dergaon to Dibrugarh
Yatra Travels,NON A/C Seater (2+1),09:00,17:00,08h 00m,425,32 Seats available,"4.4
101",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),23:00,05:30,06h 30m,425,43 Seats available,"4.2
62",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),22:30,06:15,07h 45m,425,47 Seats available,"4.4
50",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
KIRAN TRAVELS,A/C Seater (2+1),22:50,06:15,07h 25m,450,30 Seats available,"4.6
39",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),08:25,15:45,07h 20m,513,27 Seats available,"4.7
30",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Chartered Bus - ASTC,A/C Seater Push Back (2+2),09:30,16:15,06h 45m,INR 604.69,39 Seats available,"4.4
35",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),23:05,06:00,06h 55m,558,49 Seats available,"4.0
43",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Drishti Travels,NON A/C Seater (2+1),21:00,05:30,08h 30m,432,32 Seats available,"4.0
20",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),22:45,06:15,07h 30m,585,28 Seats available,"4.1
35",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
MAHARATHI TRANSPORT,NON A/C Seater (2+1),22:15,05:00,06h 45m,375,1 Seat available,"4.1
12",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Aziba Travels,NON A/C Seater (2+1),07:40,14:10,06h 30m,475,35 Seats available,"4.0
24",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Pranjit Travels (Under ASTC),NON A/C (2+1),09:20,16:45,07h 25m,513,36 Seats available,"3.8
27",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Drishti Travels,NON A/C Seater (2+1),21:00,05:00,08h 00m,432,32 Seats available,"3.8
23",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Yatra Travels,NON A/C Seater (2+1),22:35,06:15,07h 40m,425,32 Seats available,"3.8
24",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Yatra Travels,NON A/C Seater/ Sleeper (2+1),22:50,06:30,07h 40m,425,45 Seats available,"4.9
6",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
